frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
609,502.0,[2366.2486478689975 1327.808243822326 2999.06273335551 1902.5840234966472],[2604.15673828125 1663.0111083984375 2778.017578125 1757.68359375],0.4649462103843689,EY61NBG,0.5918688942655363
611,502.0,[2365.515862035835 1331.9968892230524 2999.0803799202786 1911.355502873436],[2610.711181640625 1655.67333984375 2770.56298828125 1757.785400390625],0.4812752306461334,EY61NBG,0.6210895054092004
612,502.0,[2365.4116139966322 1334.4992355064687 2998.520649059665 1915.8636518377716],[2601.07470703125 1672.48876953125 2781.246826171875 1771.7996826171875],0.5613746643066406,EY61MBG,0.45199596936808156
613,502.0,[2365.4783852382266 1335.194799553108 2998.3663692123787 1917.9266181073847],[2601.02783203125 1672.3172607421875 2781.193359375 1771.8614501953125],0.5614448189735413,EY61MBG,0.45199596936808156
614,502.0,[2365.6256557063875 1339.211754223687 2997.156274215859 1922.7727328594],[2608.9306640625 1664.8428955078125 2764.547119140625 1767.6580810546875],0.45304858684539795,EY61NBC,0.321221585226125
615,502.0,[2366.0407520816634 1343.8991323466375 2996.7401520035055 1927.337537943827],[2620.061279296875 1678.3956298828125 2761.116943359375 1773.4727783203125],0.4512723684310913,EY61MBC,0.5330630300948594
616,502.0,[2369.130735996146 1347.6320868145344 3003.2510183784175 1931.9962145217523],[2604.519775390625 1678.6387939453125 2790.948486328125 1785.476806640625],0.5637431740760803,EY61NBG,0.28760826517304344
617,502.0,[2374.472504584441 1350.8222919320526 3014.92905253292 1936.44082317361],[2622.336669921875 1686.71923828125 2786.599853515625 1784.66162109375],0.5384660363197327,EY61MBG,0.4229794861178516
618,502.0,[2374.4495288588837 1353.8884044188073 3018.1213737065223 1939.8211472783003],[2628.08203125 1692.8909912109375 2794.769775390625 1785.0098876953125],0.5374210476875305,EY61NBG,0.6335772974283008
619,502.0,[2373.7246877561993 1354.7195390245602 3019.5013910484886 1940.8626487184647],[2628.146728515625 1692.960205078125 2794.638671875 1785.02197265625],0.5352787375450134,EY61NBG,0.6335772974283008
622,502.0,[2375.0994716827813 1366.224761016535 3025.8278670168925 1952.9922811703464],[2631.20166015625 1702.6531982421875 2790.880615234375 1792.8883056640625],0.5372390151023865,EY61NBG,0.3492449645212231
623,502.0,[2375.1169809967796 1369.420606738905 3026.677377350333 1957.6007831892603],[2612.505615234375 1700.928955078125 2799.6240234375 1805.675537109375],0.59589022397995,EY61NBG,0.3423539704616397
624,502.0,[2376.69209977768 1372.3847888648365 3031.0387585726407 1960.9708133991385],[2622.705078125 1703.1995849609375 2790.35791015625 1801.883544921875],0.4794481098651886,EY61NBG,0.234555373422091
625,502.0,[2376.867435015745 1373.3622411650924 3033.3027657656544 1962.2145863954331],[2622.560302734375 1703.112060546875 2790.3486328125 1802.0472412109375],0.4799378514289856,EY61NBG,0.23107507705012464
627,502.0,[2375.9942177819885 1382.3388288145375 3036.614938194156 1973.724935047273],[2616.05029296875 1722.201171875 2800.421630859375 1814.6470947265625],0.5006174445152283,ET61NBC,0.520997226916729
628,502.0,[2376.4779304946546 1387.2385836984513 3037.9517628972303 1978.1342664592858],[2619.421875 1704.2156982421875 2771.247314453125 1806.5123291015625],0.4468107521533966,EY61NBC,0.6360594458128661
629,502.0,[2376.585228609791 1390.536817402039 3038.124937196672 1983.4108692294271],[2622.095703125 1729.447998046875 2799.4794921875 1824.084228515625],0.45282086730003357,EY61NBG,0.2753501571636972
630,502.0,[2379.6091176659056 1393.9498346429532 3043.4789797400244 1988.9704516279253],[2614.48193359375 1731.4091796875 2808.567138671875 1834.291748046875],0.5709966421127319,EY51NBG,0.4237721709051416
631,502.0,[2380.3240351770537 1394.7758794530293 3045.910202849266 1991.3649718869658],[2614.4072265625 1731.6585693359375 2808.50634765625 1834.2716064453125],0.5725888609886169,EY51NBG,0.48377562651803896
632,502.0,[2378.3666259014944 1397.6492334170484 3046.4806588253905 1994.2512309273588],[2647.0693359375 1699.55322265625 2789.73486328125 1819.602294921875],0.26837459206581116,EY61NBG,0.3469792814438081
633,502.0,[2377.9711047953547 1401.2261233794725 3048.6949904951302 1997.886039363048],[2633.797119140625 1739.6195068359375 2807.225830078125 1836.3255615234375],0.4656534492969513,EY61NBG,0.44560324040984084
634,502.0,[2378.822672154734 1403.6463449013606 3053.603342918512 2000.1152631205025],[2620.1767578125 1741.616455078125 2812.49609375 1841.85791015625],0.5545223355293274,EY61NBG,0.5858540239357907
636,502.0,[2380.0957111968946 1410.6126019245116 3056.865362247285 2005.7724369936723],[2634.04248046875 1749.1995849609375 2809.822998046875 1846.8101806640625],0.5119242668151855,EY61NBG,0.4974798767627984
637,502.0,[2380.3023160889816 1412.6869128556064 3057.4397798484724 2006.8463458381248],[2634.0322265625 1749.031982421875 2809.808837890625 1846.78759765625],0.5113674402236938,EY61NBG,0.4974798767627984
638,502.0,[2381.836610042211 1415.005600776815 3059.477070210799 2009.2200791227954],[2626.867919921875 1737.2867431640625 2815.76904296875 1854.339111328125],0.6265177726745605,EY61NBG,0.5646952023751223
639,502.0,[2382.968871680778 1419.4545024349445 3061.620498142535 2014.3527309453275],[2637.61376953125 1761.8671875 2810.334716796875 1858.22021484375],0.5365366339683533,EY61NBG,0.39650598481801735
640,502.0,[2383.422719392493 1423.5905230311625 3062.6202975883193 2021.8001388819719],[2639.353271484375 1756.3333740234375 2808.945556640625 1859.86376953125],0.47672441601753235,EY61NBG,0.8923622658932278
641,502.0,[2383.95206257304 1426.011925668236 3063.024061220335 2025.835778171686],[2634.071044921875 1737.3270263671875 2810.270263671875 1864.2440185546875],0.457232803106308,EP61NBG,0.441733452824072
642,502.0,[2384.6429645981952 1427.607719543212 3063.681526821406 2030.443730295958],[2650.959228515625 1747.48388671875 2804.343017578125 1862.5067138671875],0.2566327750682831,ER61NBG,0.28849115695572153
643,502.0,[2384.9090813117523 1427.5511718780374 3063.854302989576 2032.5618608191596],[2651.263427734375 1746.59619140625 2804.266357421875 1861.6929931640625],0.25886309146881104,EP61NBG,0.333351589141463
644,502.0,[2387.5621535030355 1428.08164413435 3068.178517648936 2035.9166297519278],[2640.953369140625 1788.46435546875 2821.953857421875 1881.112060546875],0.5595502853393555,EY61NBG,0.7036035267768812
645,502.0,[2386.9561259460456 1430.1044718909425 3064.324886499195 2039.7467189032882],[2631.0322265625 1787.51806640625 2821.114013671875 1881.2255859375],0.5426924824714661,EY61NBG,0.48144747533226656
646,502.0,[2390.6017670758624 1431.2561106345083 3070.4586073286323 2043.4473634344095],[2637.5966796875 1791.065185546875 2826.56884765625 1884.0157470703125],0.5522727370262146,EY61NBG,0.3980476778730922
647,502.0,[2392.1274547831445 1433.9528148275883 3072.234944421826 2047.4986351579557],[2635.22119140625 1797.0513916015625 2823.94580078125 1885.4232177734375],0.5765644311904907,EY61NBG,0.4145978654341337
651,502.0,[2392.242235448097 1446.345759782018 3069.5551537566353 2065.128123733665],[2639.50732421875 1789.8046875 2840.062744140625 1906.07958984375],0.6117481589317322,EY61MBG,0.34268272653669773
652,502.0,[2393.1928403768716 1451.325450295818 3069.935586436797 2070.109725300174],[2643.1416015625 1790.1822509765625 2819.9482421875 1904.9688720703125],0.532795786857605,EY61NBG,0.6219418383500436
653,502.0,[2395.5760330505873 1457.8190543505139 3075.3036754954 2076.3479373383248],[2638.4208984375 1815.097412109375 2841.100341796875 1919.78466796875],0.5585542917251587,EY61NBG,0.3570585028409753
655,502.0,[2397.0525285409794 1463.5704733560121 3082.3826330434877 2082.7060738424134],[2639.682861328125 1799.7440185546875 2832.32373046875 1919.0408935546875],0.507099449634552,EY61NBG,0.6296228059839012
656,502.0,[2395.1811656991754 1465.5255869720563 3080.791449155256 2084.971548953119],[2648.966552734375 1803.4925537109375 2820.560302734375 1924.0711669921875],0.4100256562232971,EY61MBC,0.21407885352038772
657,502.0,[2396.588020734182 1469.9821144674734 3084.090322171031 2089.4786087916927],[2638.76416015625 1829.3173828125 2845.395263671875 1933.8984375],0.6069447994232178,EY61MBC,0.5479192369597259
661,502.0,[2399.8108319801877 1480.9368533261704 3096.0478136603833 2103.3080470241966],[2647.062744140625 1833.00732421875 2851.118408203125 1937.637451171875],0.5134417414665222,EY61NBC,0.23320390840353022
662,502.0,[2400.990375711859 1484.5015959073087 3099.021689388317 2107.5429343496944],[2651.226318359375 1845.13916015625 2843.016357421875 1943.8245849609375],0.5341383218765259,EY61NBC,0.5878799600264653
663,502.0,[2399.58474546501 1488.830555615315 3096.119563270483 2112.5844839820384],[2650.19140625 1855.021728515625 2852.417724609375 1955.121826171875],0.584631621837616,EY51NBG,0.362127557167192
664,502.0,[2401.6198896330043 1493.9297531128327 3100.830134931988 2118.2459719797293],[2653.9755859375 1845.415283203125 2845.591796875 1956.1875],0.48899218440055847,EY61NBG,0.22401968108770268
665,502.0,[2402.709681941501 1498.9098348605871 3104.422933006961 2123.1921437243986],[2663.73486328125 1860.2398681640625 2853.069580078125 1963.2919921875],0.49714693427085876,EY61NBG,0.5907610883428831
666,502.0,[2406.4772708770925 1504.2100533003531 3113.8927493902474 2127.593817375907],[2654.197998046875 1863.9755859375 2850.68310546875 1966.210693359375],0.4934670925140381,EY61NBG,0.18889063291084926
667,502.0,[2406.981978358322 1506.2233036660755 3118.5935861087287 2129.0316184027756],[2654.084716796875 1864.185791015625 2850.969970703125 1966.29345703125],0.4906650483608246,EY61NBG,0.18897877107832659
668,502.0,[2406.702434102627 1510.1827312477237 3122.2301892797204 2131.797585657795],[2655.594482421875 1871.923095703125 2853.480224609375 1973.51953125],0.4241057336330414,EY61NBG,0.309250789489301
669,502.0,[2405.540350253051 1514.2657740705977 3121.81318370474 2135.3857099748097],[2654.3623046875 1875.2105712890625 2865.763427734375 1982.7242431640625],0.6179590821266174,EY61NBG,0.26349391123107474
670,502.0,[2404.9428082502295 1517.6479340264677 3122.0046275599184 2138.6271718139546],[2659.881103515625 1872.1563720703125 2848.20068359375 1980.53173828125],0.4892061650753021,EY61MBG,0.4667204535780032
671,502.0,[2403.943733714702 1519.7721452497753 3120.457106594875 2141.2158718679993],[2663.66943359375 1888.2535400390625 2863.60595703125 1985.0848388671875],0.5832864046096802,EY61NBG,0.5423676675096267
672,502.0,[2406.7843468483507 1520.0769820832136 3124.0743123416096 2142.0916443964893],[2660.87841796875 1885.9581298828125 2863.95849609375 1981.4373779296875],0.5538356304168701,EY61NBG,0.4119679757986789
673,502.0,[2407.4318404126616 1519.977405830431 3124.9139009435903 2142.4088177251006],[2660.885009765625 1886.3294677734375 2863.63623046875 1981.3758544921875],0.5511447191238403,EY61NBG,0.37070090528024435
674,502.0,[2407.7807804790377 1522.3654086277818 3125.7133042497376 2144.425525308624],[2675.053955078125 1885.67431640625 2856.0419921875 1985.359130859375],0.4803199768066406,EY61NBG,0.48442892004069715
675,502.0,[2406.4225794980766 1523.997352666073 3122.4159830282197 2146.100137231092],[2671.260498046875 1889.917724609375 2864.83447265625 1999.917236328125],0.6228165030479431,EY61MBG,0.4004608593322163
676,502.0,[2407.678479053353 1525.5523113782265 3120.01946073847 2146.8964347726387],[2672.05712890625 1889.41845703125 2854.804443359375 1998.89208984375],0.5359858870506287,EV61NBG,0.4000977413029422
677,502.0,[2411.0272332876216 1527.6183056873294 3123.818553301931 2146.810174364224],[2674.166015625 1891.5765380859375 2868.221923828125 2010.1234130859375],0.5010013580322266,EY61MBG,0.3973017337682973
678,502.0,[2413.865277817851 1529.021313885591 3128.598167388326 2145.5646411620464],[2671.02734375 1888.724853515625 2867.569091796875 2013.501708984375],0.4972870647907257,EY61MBG,0.44419268979589216
679,502.0,[2414.6657184992187 1529.9714849633383 3131.0041400851155 2144.563304100096],[2670.999755859375 1888.7105712890625 2867.625 2013.551513671875],0.4971258044242859,EY61NBG,0.5756065341133257
680,502.0,[2416.496486793104 1531.7627495048928 3136.665692056844 2144.364170922692],[2687.628662109375 1923.2242431640625 2882.0625 2022.68896484375],0.5576830506324768,EY61NBG,0.44035544692960427
681,502.0,[2416.5092560626795 1535.699155198356 3135.737531366595 2144.3249299156923],[2671.420654296875 1927.7823486328125 2884.268310546875 2029.0682373046875],0.6275386810302734,EY61NBG,0.688733719099177
682,502.0,[2418.996051898726 1541.0386015172176 3139.3856338535747 2144.985127151956],[2677.392333984375 1934.0032958984375 2883.174560546875 2032.94580078125],0.5548548698425293,EY61NBG,0.6989351002733047
683,502.0,[2423.1241056613153 1545.8111660263812 3146.9929880322597 2145.411661960214],[2670.537841796875 1936.1634521484375 2877.132080078125 2037.5782470703125],0.6202220320701599,EY61NBG,0.35771229424611634
684,502.0,[2421.970337519911 1551.9949268977728 3145.708659770437 2145.5078565502],[2678.892578125 1944.7119140625 2881.298828125 2037.93310546875],0.5227683782577515,EY61MBG,0.30981426031296566
685,502.0,[2421.3469865966417 1555.3073169739785 3144.790055609609 2144.5083065487074],[2678.74072265625 1944.7589111328125 2881.47998046875 2038.022216796875],0.5266103744506836,EY61MBG,0.30981426031296566
686,502.0,[2423.68828389557 1558.8727052701306 3149.7315003399017 2143.397184633484],[2676.9677734375 1947.4886474609375 2893.843017578125 2047.49462890625],0.6433958411216736,EY61MBG,0.2787799380033983
687,502.0,[2425.3266404065157 1562.5062825330865 3155.3669652436697 2143.505118724232],[2677.12060546875 1945.0858154296875 2890.393798828125 2052.17529296875],0.6574496030807495,EY61NBG,0.46925881383637563
688,502.0,[2425.1239845228256 1566.5924927576175 3157.2115267862328 2144.7670461560065],[2675.06005859375 1951.8489990234375 2888.33984375 2058.031005859375],0.5145381093025208,EY61NBG,0.7393798815755533
689,502.0,[2422.594038758 1571.323367913783 3156.8105885984473 2145.5579032514147],[2684.120361328125 1960.330810546875 2890.738037109375 2060.112548828125],0.5606765151023865,EY61NBG,0.3236297739019418
690,502.0,[2425.8863132686693 1574.1035986019958 3164.138808471219 2145.8508396954867],[2683.798095703125 1967.6455078125 2869.0380859375 2067.456298828125],0.479396790266037,EY61NBC,0.528154102087527
691,502.0,[2426.487808767128 1575.7138354126118 3167.5889714812406 2145.541709390279],[2683.924560546875 1967.72021484375 2869.005615234375 2067.44189453125],0.4813559949398041,EY61NBC,0.528154102087527
692,502.0,[2429.2583695107464 1578.2362905055638 3173.3337757563736 2145.837258717708],[2681.1337890625 1973.429443359375 2898.73193359375 2076.137939453125],0.6747488975524902,EY61NBG,0.6321730249254874
693,502.0,[2428.8761233911464 1583.6047273823679 3172.126600061487 2146.8974973174054],[2681.72607421875 1975.332763671875 2897.32470703125 2080.08154296875],0.5788647532463074,EY61NBG,0.6266746623642943
694,502.0,[2430.144505607856 1587.9748964460603 3171.7767595519085 2147.14169149964],[2680.44580078125 1982.759033203125 2903.046630859375 2085.5478515625],0.6430457830429077,EY61NBG,0.41192590723690814
695,502.0,[2430.0692196498862 1591.73367027055 3169.4165396026888 2147.203028645413],[2685.820068359375 1985.7659912109375 2905.676513671875 2091.78759765625],0.6321955919265747,EY61NBG,0.7241978796386921
696,502.0,[2430.2311587833633 1597.9463792243564 3169.162123811108 2149.655287181466],[2686.357177734375 1992.2750244140625 2907.566162109375 2101.681884765625],0.6775836944580078,EY61NBG,0.7098112215232437
697,502.0,[2430.329027719873 1600.85209387602 3168.870234655754 2149.8482667426865],[2686.399169921875 1992.3739013671875 2907.5107421875 2101.585693359375],0.6779792904853821,EY61NBG,0.7098112215232437
698,502.0,[2434.4849935921875 1604.6121172955761 3177.842929859459 2150.456961564437],[2690.00634765625 1989.98779296875 2909.560791015625 2102.93701171875],0.6745685935020447,EY61NBG,0.47651094296104474
699,502.0,[2439.1594881417545 1608.0404249184023 3190.788311054633 2151.4079071925],[2699.958251953125 1998.0267333984375 2909.293212890625 2109.087890625],0.6556214094161987,EY61NBG,0.7976216910074567
700,502.0,[2435.0312181993313 1610.3934935061907 3186.3459205922973 2151.4631837657853],[2697.816162109375 2005.1304931640625 2905.97705078125 2109.805908203125],0.6222180128097534,EY61NBG,0.5241626949520769
702,502.0,[2437.953324001092 1614.1887957809317 3195.89665249752 2145.8050253511556],[2701.071533203125 2017.7197265625 2916.9501953125 2129.622802734375],0.6461673378944397,EY61MBG,0.5572213805751302
703,502.0,[2437.613773325616 1615.658061965571 3197.4862158940764 2144.125610819829],[2701.007568359375 2017.717529296875 2916.946044921875 2129.660400390625],0.6462687253952026,EY61MBG,0.6009439307558959
704,502.0,[2439.8262074877734 1617.6698779237827 3203.49807503446 2142.942746126482],[2701.250244140625 2030.0145263671875 2918.95751953125 2135.144775390625],0.5766509175300598,EY61NBG,0.5703890657003129
